WEEK
54.42857143
51.28571429
33.71428571
48.14285714
41
47.14285714
37.28571429
36.42857143
34.28571429
38.71428571
33
41.71428571
41.71428571
29.57142857
32
47.42857143
43.28571429
28.85714286
35.42857143
40.57142857
28.28571429
36.14285714
25.57142857
31.14285714
46
37
45.71428571
32.57142857
31.42857143
26.14285714
22.28571429
24.71428571
21.71428571
40.85714286
21.71428571
23.85714286
20.85714286
23.42857143
25.85714286
22.57142857
30
25.14285714
19.14285714
22.57142857
24.71428571
31.71428571
29.42857143
43.57142857
34.28571429
46.28571429
55.42857143
60.42857143
34.28571429
61.85714286
80.57142857
34.85714286
45.28571429
40.71428571
33.57142857
28.14285714
42.28571429
44.85714286
47.14285714
37.85714286
43.57142857
30.71428571
31.14285714
44
30.42857143
27.28571429
44.14285714
21
21.85714286
18.14285714
22.42857143
20.85714286
23.85714286
19.85714286
15.42857143
16.71428571
14.85714286
26.71428571
30
28.71428571
19.57142857
27.42857143
23.85714286
41.42857143
51
24.57142857
31
46.42857143
37.28571429
32.14285714
34.42857143
48
58.28571429
41.28571429
47.71428571
48.57142857
42.14285714
41.85714286
37.85714286
46.28571429
40.28571429
54
46.85714286
31.42857143
43.71428571
40.57142857
40.85714286
40
37.71428571
36.85714286
44.71428571
44.57142857
33.57142857
33.42857143
27.14285714
25.85714286
28.57142857
43
33.14285714
21.42857143
29.57142857
26.14285714
25.42857143
17.85714286
18.57142857
17.57142857
19.42857143
31.71428571
16.71428571
21
23.42857143
24.14285714
40.71428571
25.42857143
30.14285714
24.57142857
30.85714286
56.14285714
29.42857143
33
25.28571429
31.42857143
48.85714286
33.28571429
37.57142857
31.14285714
40.14285714
42.42857143
26.57142857
29.14285714
31.2
